TSNE1,TSNE2,label
9.955612,-32.568302,exo
6.6712027,-33.090813,exo
10.442016,-31.520433,exo
11.035838,-31.67007,exo
5.7003136,-33.053894,exo
7.777313,-33.22795,exo
8.758677,-32.024506,exo
7.503345,-32.664387,exo
21.47861,-24.333212,exo
10.871685,-31.302637,exo
-0.18027271,-34.858746,exo
7.4459195,-32.530384,exo
9.934426,-32.270172,exo
9.979677,-31.722483,exo
8.849745,-32.340935,exo
-1.868364,-35.527977,exo
-1.899781,-35.693855,exo
-2.0369666,-35.478184,exo
11.857355,-31.991264,exo
9.046787,-32.74428,exo
9.673185,-31.604801,exo
6.200107,-33.16509,exo
11.807929,-31.866274,exo
-1.8273335,-35.75065,exo
-1.8651185,-35.35909,exo
7.2649536,-33.64613,exo
10.826079,-31.804155,exo
5.1870008,-33.364796,exo
11.586671,-31.255783,exo
12.083225,-32.03384,exo
10.872598,-32.70702,exo
8.529261,-32.662277,exo
11.847292,-32.012974,exo
11.40163,-31.844183,exo
12.364237,-31.759102,exo
10.673142,-31.787395,exo
9.678208,-32.691322,exo
5.1562777,-33.441055,exo
10.719603,-32.519375,exo
7.354106,-33.426594,exo
6.939531,-32.80761,exo
8.079439,-32.480747,exo
-2.1137562,-35.68222,exo
7.009356,-33.270283,exo
10.226493,-31.135643,exo
11.844997,-31.757626,exo
-0.21992226,-34.510235,exo
10.84564,-31.63013,exo
12.598856,-31.794956,exo
6.4616094,-32.688374,exo
9.799965,-31.45333,exo
10.200642,-31.827072,exo
7.9699826,-32.58454,exo
8.29629,-32.783264,exo
5.0633717,-33.190903,exo
8.709352,-32.59866,exo
11.242173,-31.852938,exo
7.3837824,-32.337967,exo
7.0251813,-32.999004,exo
10.383961,-32.23513,exo
8.028232,-33.119183,exo
24.188051,-18.303984,exo
12.033488,-31.900366,exo
11.721089,-32.073444,exo
12.175808,-31.80694,exo
6.3804665,-33.19703,exo
7.133911,-33.11601,exo
12.263523,-31.558884,exo
11.079419,-31.806944,exo
6.850814,-33.1031,exo
5.9310565,-32.83938,exo
24.11584,-18.635082,exo
9.769174,-31.908888,exo
6.9904537,-33.50533,exo
12.169504,-31.812622,exo
12.07833,-31.786222,exo
10.1178465,-31.55792,exo
-1.8694917,-35.752777,exo
-1.593207,-35.443943,exo
7.6594787,-32.67032,exo
12.185032,-31.96385,exo
10.769124,-32.10009,exo
6.976036,-32.889736,exo
7.932621,-32.811153,exo
11.303228,-32.14119,exo
10.708842,-31.920273,exo
8.956712,-32.572372,exo
6.982052,-33.027008,exo
10.5649805,-31.4484,exo
6.4471903,-33.126404,exo
10.416295,-32.443134,exo
11.039059,-31.956785,exo
11.963394,-31.865303,exo
9.743856,-31.412605,exo
-1.9592447,-35.436577,exo
6.95901,-33.33137,exo
5.7921443,-33.02362,exo
12.112014,-31.680464,exo
7.2009163,-33.394955,exo
7.289369,-32.727978,exo
9.725584,-30.995878,exo
6.9500804,-33.136387,exo
7.6545525,-32.609604,exo
11.081559,-32.034927,exo
12.248674,-31.752558,exo
24.340847,-18.137787,exo
10.0901165,-31.469107,exo
9.39593,-31.204996,exo
7.4304314,-32.83652,exo
10.556227,-32.46453,exo
-1.6293002,-35.93463,exo
-1.869927,-35.994774,exo
-1.7241251,-36.039116,exo
10.311815,-31.919073,exo
9.883399,-32.46666,exo
7.5166736,-33.01757,exo
9.185533,-32.175755,exo
10.306605,-31.091541,exo
10.020796,-31.066492,exo
11.828983,-31.892668,exo
9.304906,-30.991405,exo
5.5041127,-33.154133,exo
8.38019,-32.76109,exo
-2.1791553,-35.27678,exo
19.173689,-25.306822,exo
0.0715765,-34.624043,exo
6.793134,-33.838253,exo
-1.2450798,-35.21249,exo
9.789969,-30.989016,exo
-1.5105885,-35.14571,exo
7.4579606,-33.769062,exo
-0.6265321,-35.276802,exo
-1.712935,-35.48926,exo
0.18565507,-34.82078,exo
0.4085291,-34.552303,exo
4.504143,-33.37473,exo
-10.14144,18.968227,exo
-0.6358457,16.903353,exo
-3.2682164,25.71609,exo
0.31992143,15.099877,exo
-1.8774325,19.54331,exo
-5.264103,27.006239,exo
-3.4258213,25.632488,exo
-3.9383247,27.424002,exo
-4.5682817,25.907162,exo
-6.0430193,27.149956,exo
-4.1077447,25.845797,exo
-9.201955,28.892656,exo
-3.6209664,26.563007,exo
-4.496998,26.368046,exo
-2.9996946,26.314783,exo
-4.114767,26.277233,exo
1.3786019,18.218525,exo
-5.0354834,26.388845,exo
-6.8334904,28.247786,exo
-3.0550451,25.724726,exo
-3.4907796,26.226116,exo
-4.89566,27.88251,exo
-4.0946355,28.201696,exo
5.1828413,30.513262,exo
-5.8281093,26.79641,exo
-4.3129654,26.836937,exo
-7.0210123,25.906542,exo
-3.9307065,26.511839,exo
5.4264936,30.723093,exo
-4.0133643,25.83377,exo
-6.948885,27.194456,exo
-2.658831,23.962938,exo
-4.6034613,26.217113,exo
11.408104,22.719425,exo
-3.137949,26.169205,exo
-6.3819957,27.836828,exo
-4.6183667,27.638107,exo
-5.473994,28.28699,exo
-4.3897033,26.045698,exo
-8.035164,25.028193,exo
-6.5356994,27.963161,exo
-6.605142,28.924212,exo
-8.519915,28.35586,exo
-10.016412,25.96148,exo
4.1714573,30.375217,exo
3.740073,30.495039,exo
-8.748963,28.099318,exo
-8.659909,28.572071,exo
-4.441175,27.258543,exo
-8.730703,34.760674,exo
-5.055784,26.584414,exo
5.9294634,29.859514,exo
-3.353228,25.82124,exo
-0.05470654,32.883686,exo
-8.400429,31.92145,exo
-7.411786,27.940866,exo
-9.658829,23.426785,exo
-6.658124,28.276844,exo
-3.0515208,26.28683,exo
-4.542646,26.747381,exo
-3.614963,18.40877,exo
-6.6607757,28.242348,exo
-9.498119,28.222656,exo
-7.8862524,28.630621,exo
-3.6681414,25.324831,exo
-9.158382,27.21027,exo
-3.367714,26.063168,exo
-5.6659794,27.175577,exo
-9.478513,27.70656,exo
-7.840993,27.485693,exo
-9.179977,28.063734,exo
-4.5504985,26.004683,exo
-4.184848,25.843885,exo
-6.865483,28.173777,exo
-6.767518,27.407114,exo
-10.738108,27.072105,exo
-6.3108587,28.171183,exo
-6.937405,28.150942,exo
-8.248359,27.798443,exo
-5.685364,25.538414,exo
-5.204717,25.482317,exo
-8.232544,26.614016,exo
-5.3287845,26.51465,exo
-8.065667,27.80779,exo
-7.044765,28.21885,exo
-9.4384775,27.628502,exo
-5.277571,26.55469,exo
-5.513058,26.35506,exo
-8.507543,27.529718,exo
-8.106791,27.872969,exo
-4.84575,26.626257,exo
-13.369576,23.678347,exo
-6.0755033,27.072094,exo
-9.727751,29.364693,exo
-8.801398,28.238668,exo
-8.517668,28.282127,exo
-5.3090696,26.81777,exo
-8.125724,27.612894,exo
-6.2211485,28.027605,exo
-3.7705152,18.50423,exo
-6.5385013,25.806118,exo
-8.229919,27.8112,exo
-7.5543084,27.15798,exo
-10.320524,20.63143,exo
-7.4090385,27.143312,exo
-10.070971,26.198914,exo
-9.500774,32.87742,exo
-9.969081,26.712482,exo
-7.2663364,27.538754,exo
-9.108461,27.379816,exo
-10.37533,27.177048,exo
-4.3904257,25.676193,exo
-4.33968,20.421919,exo
-6.4308534,28.246681,exo
-11.586983,26.195568,exo
-5.001798,25.274193,exo
-9.62495,27.437023,exo
-9.017759,26.98734,exo
-7.159193,28.426905,exo
-5.427404,26.333935,exo
-9.660966,26.4421,exo
-7.6564116,27.526518,exo
-6.1662083,28.236778,exo
-10.247897,27.104609,exo
-3.9389772,26.531954,exo
11.602911,21.090076,exo
-6.435052,28.776272,exo
-10.569581,32.408463,exo
-8.879907,27.169956,exo
-8.872981,27.109875,exo
-8.863167,26.426952,exo
-10.820443,26.528538,exo
-9.41051,28.02481,exo
-0.0072369617,28.95033,exo
-5.902168,25.701942,exo
-6.047375,28.14183,exo
-5.910579,27.908247,exo
-5.0756826,27.244526,exo
-6.076674,28.72483,exo
-7.065554,29.88388,exo
-8.320277,27.986855,exo
-9.402378,27.511732,exo
-10.45132,32.496548,exo
6.422645,25.602757,exo
-10.079971,26.687832,exo
-8.208719,28.566496,exo
-9.425561,22.437002,exo
-4.589334,27.333376,exo
-10.563549,27.126722,exo
-5.4707065,26.169802,exo
-9.851641,26.775629,exo
5.5639195,29.513462,exo
-10.761892,22.568956,exo
-9.095074,27.710379,exo
-9.549193,26.30009,exo
22.670958,19.349854,exo
14.16138,15.132556,exo
-9.359827,18.362064,exo
-9.025271,28.406292,exo
-4.7301035,27.768003,exo
13.864774,14.05613,exo
12.990467,11.239097,exo
-1.3054411,31.314167,exo
-7.3653827,23.473877,exo
-11.560133,27.001513,exo
-3.9683223,26.388786,exo
-7.548939,24.381428,exo
13.843579,14.530487,exo
-6.868891,26.402184,exo
-3.6080132,26.74073,exo
-3.6953082,24.54859,exo
16.440771,17.009226,exo
1.6628299,14.523379,exo
8.792859,10.294186,exo
1.4719331,15.384596,exo
-7.05778,29.640903,exo
-4.1999903,25.387823,exo
8.192294,22.329273,exo
-3.1065829,24.897436,exo
-7.260671,27.807653,exo
-7.3651195,26.59355,exo
-13.758921,27.892532,exo
-6.189407,26.22031,exo
5.9058595,29.560562,exo
-4.4486623,26.390833,exo
0.7534268,16.510609,exo
13.940659,14.789641,exo
13.236535,13.992387,exo
-8.607931,29.177153,exo
-9.068176,27.016699,exo
-7.5336447,28.856483,exo
3.0955648,30.231852,exo
13.698146,14.2790985,exo
14.0064,12.783785,exo
5.7258964,10.386054,exo
11.690013,8.081126,exo
10.650575,21.454481,exo
-16.008066,26.536312,exo
-8.702909,25.098053,exo
-1.2892855,17.326527,exo
8.930618,10.157548,exo
11.747374,20.411215,exo
-6.2370644,28.245975,exo
-0.54228735,17.58455,exo
-3.6161563,25.891638,exo
11.045601,22.510012,exo
-6.557421,20.259272,exo
-11.654093,26.82981,exo
-8.876731,28.194756,exo
1.7544047,15.068151,exo
-4.1085396,26.216305,exo
7.9424124,9.025921,exo
11.9646435,20.413685,exo
-2.8243566,17.19975,exo
12.610781,8.513314,exo
0.79930544,33.05241,exo
-8.121516,27.875288,exo
-12.897087,26.22669,exo
-5.759729,25.363222,exo
10.994868,21.377403,exo
-0.30811027,17.371792,exo
-4.440395,27.129568,exo
-3.6668973,24.68543,exo
-7.936958,29.289907,exo
-5.9771466,27.468266,exo
-12.834559,24.335424,exo
-10.651203,26.118189,exo
-9.586448,28.2563,exo
-5.062454,23.731398,exo
11.9691515,21.965425,exo
7.1585617,23.445372,exo
-2.4713326,24.661102,exo
-3.0006983,25.341005,exo
-4.792672,25.844212,exo
-10.079419,27.048195,exo
-11.872096,27.481207,exo
-10.6472225,25.990383,exo
-7.259906,26.517141,exo
-4.582147,22.299992,exo
4.328632,28.202417,exo
-5.6178393,27.235706,exo
-5.947971,28.44348,exo
-3.4859097,25.287584,exo
-9.838416,27.767225,exo
-10.784476,25.924486,exo
-7.3145657,28.159035,exo
-4.1564026,26.616411,exo
-1.5244079,28.863737,exo
8.064123,24.662125,exo
-4.9440246,27.956516,exo
3.4263065,28.35636,exo
-10.030468,24.397732,exo
-13.097075,24.74619,exo
-9.727071,25.725925,exo
-11.771477,27.16019,exo
-13.513414,26.298471,exo
-3.2002156,28.541552,exo
11.437284,19.730654,exo
-2.7589848,24.03125,exo
-8.679417,27.380777,exo
-10.457039,26.101082,exo
-1.6390207,19.666721,exo
-5.0001597,25.882803,exo
-18.431852,24.431107,exo
-19.353035,26.321257,exo
-18.694885,26.586258,exo
-19.359028,27.08109,exo
-19.60357,26.708117,exo
-19.572708,27.4498,exo
-19.095379,27.773836,exo
-18.733992,26.617104,exo
-19.54944,27.591818,exo
-19.203094,27.199825,exo
-19.192076,28.21215,exo
-18.754807,27.81425,exo
-19.494873,27.567095,exo
-17.154846,28.080479,exo
-18.843409,26.352869,exo
-19.336906,28.156364,exo
-19.6969,27.141462,exo
-19.324312,28.259727,exo
-18.398605,28.140944,exo
-18.263985,28.084778,exo
-19.522917,28.049932,exo
-18.647865,26.9159,exo
-19.246706,27.2069,exo
-19.263811,26.993061,exo
-19.612198,27.85078,exo
-19.580292,28.168331,exo
-18.522587,28.144726,exo
0.76808,27.502157,exo
-18.655481,28.010685,exo
-19.04288,27.71175,exo
-19.04029,26.997265,exo
-19.633486,27.543497,exo
-19.904379,27.614697,exo
-19.589598,27.701242,exo
-19.260752,27.83578,exo
-18.808542,28.44962,exo
-19.283522,27.66515,exo
-17.379108,27.821196,exo
-17.244534,29.132566,exo
-19.326447,27.494324,exo
-19.639854,27.04003,exo
-19.521446,28.348583,exo
-18.433151,27.859505,exo
-17.722006,27.300402,exo
-18.515114,25.082628,exo
-19.507694,27.171385,exo
-19.813124,28.134714,exo
-19.322527,26.537603,exo
-19.402903,27.762129,exo
-19.534409,27.464489,exo
-18.97896,27.530355,exo
-19.252934,27.691319,exo
-19.52451,27.885595,exo
-18.36652,28.290674,exo
-19.427357,27.131687,exo
-17.778078,25.994339,exo
-19.512058,27.404333,exo
-19.563902,28.113907,exo
-19.599806,27.622065,exo
-19.615404,27.001371,exo
-19.666811,27.52916,exo
-19.392036,27.515831,exo
-19.951305,27.724642,exo
-19.659225,27.532673,exo
-19.176207,27.269526,exo
-19.130941,27.49753,exo
-19.329067,27.648134,exo
-19.5574,27.054884,exo
-18.926254,27.373535,exo
-19.707409,27.616945,exo
-19.837606,27.9543,exo
-19.339281,27.589947,exo
-19.15746,27.566494,exo
-19.169542,27.382072,exo
-19.435585,27.667156,exo
-19.138422,27.64391,exo
-14.502583,33.349346,exo
-19.532896,27.465208,exo
-19.918785,27.232752,exo
-19.760132,27.600616,exo
-19.566666,27.922853,exo
-17.639717,30.10063,exo
-18.976704,27.465689,exo
-18.155727,27.958696,exo
-16.664928,23.05391,exo
-19.778263,27.452436,exo
-18.744127,28.298883,exo
-19.871952,27.642263,exo
-19.916637,27.44548,exo
-19.838722,27.7602,exo
-19.40747,27.486454,exo
-19.846764,27.42684,exo
-19.974257,27.161352,exo
-18.940111,28.163342,exo
-19.350447,27.564657,exo
-19.187595,27.138824,exo
-19.273737,27.44571,exo
-19.194115,27.709063,exo
-18.882284,26.729538,exo
-19.3843,27.226784,exo
-19.671453,27.358229,exo
-19.85674,27.609661,exo
-19.691912,27.08978,exo
-19.36049,27.747862,exo
-18.502794,28.426184,exo
-18.2949,26.0006,exo
-19.136908,27.770784,exo
-19.540995,27.459658,exo
-19.439798,28.00072,exo
-19.563831,27.899885,exo
-19.757322,27.47289,exo
-18.301178,26.940891,exo
-19.963116,28.583263,exo
-19.422691,27.719622,exo
-19.326223,27.421194,exo
-19.290648,27.251892,exo
-18.822645,25.844591,exo
-19.37345,27.370651,exo
-19.416996,27.607647,exo
-19.655807,27.636751,exo
-19.397215,27.463888,exo
-19.514843,27.55283,exo
-19.29529,27.313766,exo
-19.235676,27.100267,exo
-19.111015,26.90153,exo
-19.486103,27.29032,exo
-19.289614,27.618814,exo
-19.397247,27.802711,exo
-19.16347,26.350178,exo
-19.412046,27.2977,exo
-19.793863,27.984238,exo
-19.786999,27.837559,exo
-19.031948,27.440435,exo
-19.705786,27.791582,exo
-19.036386,27.60711,exo
-19.482967,27.951056,exo
-18.584455,28.008991,exo
-19.320288,27.575994,exo
-19.672464,27.868263,exo
-16.965708,28.440372,exo
-19.01745,27.79132,exo
-19.698402,27.69368,exo
-19.348566,28.253843,exo
-19.683174,27.152395,exo
-17.541637,26.984804,exo
-19.293955,27.726294,exo
-15.182473,25.967358,exo
-19.5809,27.658442,exo
-19.50812,28.143373,exo
-18.500393,28.527224,exo
-19.240227,28.190819,exo
-18.106798,26.54544,exo
-19.651424,27.690819,exo
-20.00603,27.586521,exo
-19.817282,27.835928,exo
-18.662443,27.532179,exo
-17.673069,21.528198,exo
-19.981304,27.602257,exo
-19.722677,27.877516,exo
-19.668118,27.723198,exo
-19.588348,28.226093,exo
-19.591648,27.655792,exo
-18.98418,26.272121,exo
-19.821241,27.303223,exo
-19.50436,27.563381,exo
-19.938725,27.646257,exo
-19.349556,27.211607,exo
-19.629358,27.909634,exo
-17.982542,27.455343,exo
-19.547861,27.367138,exo
-19.684568,27.500628,exo
-19.69377,27.710419,exo
-19.953966,27.63867,exo
-19.600061,27.427711,exo
-19.398842,26.74287,exo
-18.635492,27.94276,exo
-19.415956,27.603449,exo
-17.74717,28.249893,exo
-19.465687,27.61235,exo
-19.476814,27.615095,exo
-19.618078,27.715694,exo
-19.96646,26.61695,exo
-19.8202,27.47087,exo
-18.812185,27.998484,exo
-18.86219,27.591751,exo
-20.322687,27.91158,exo
-19.609997,27.575216,exo
-19.802639,27.621416,exo
-19.381195,27.777786,exo
-19.23808,27.5694,exo
-18.599947,26.770956,exo
-19.74421,27.049845,exo
-19.364925,28.350552,exo
-18.891262,27.969433,exo
-19.603788,27.629301,exo
-19.053413,27.829073,exo
-19.7524,27.278498,exo
-19.689629,27.5192,exo
-19.600273,27.729956,exo
-19.183369,27.852028,exo
-18.711742,26.588585,exo
-19.20093,27.371649,exo
-19.305046,26.356493,exo
-19.57203,28.046862,exo
-19.55385,26.579979,exo
-19.551884,27.236603,exo
-19.644152,27.557327,exo
-18.812897,27.467264,exo
-19.864777,27.52034,exo
-19.458792,27.531729,exo
-19.500732,27.562262,exo
-18.280256,24.044062,exo
-19.449196,27.457132,exo
-19.36421,28.019173,exo
-19.81452,27.848082,exo
-19.266933,27.262348,exo
-20.14885,27.532753,exo
-19.665213,27.80105,exo
-18.529902,27.041725,exo
-18.73234,27.002712,exo
-19.486025,27.657187,exo
-19.676027,27.746758,exo
-19.548998,27.56758,exo
-19.670448,27.87373,exo
-17.76463,24.650455,exo
-19.56892,27.315653,exo
-19.642473,28.024895,exo
-19.901653,27.506384,exo
-19.960321,27.643114,exo
-19.75216,27.948576,exo
-17.584478,22.28886,exo
-19.042318,27.177544,exo
-19.350111,27.264658,exo
-19.830399,27.542772,exo
-19.488045,27.910358,exo
-19.552876,27.757248,exo
-19.358616,27.2151,exo
-19.872482,27.60689,exo
-19.909801,27.572828,exo
-19.739117,27.72875,exo
-19.799519,27.758923,exo
-19.791529,28.044035,exo
-18.94298,27.879034,exo
-18.814758,25.69936,exo
-18.545938,27.272085,exo
-19.729273,27.30777,exo
-19.60886,27.692255,exo
-20.172684,27.377745,exo
-19.313568,27.02405,exo
-18.40772,27.604866,exo
-19.399216,26.952858,exo
-19.007334,27.88636,exo
-19.245813,27.55394,exo
-16.944662,27.608715,exo
-17.841076,24.887388,exo
-19.523573,26.695887,exo
-20.059967,27.798607,exo
-19.402643,26.64559,exo
-19.397736,27.664843,exo
-19.331648,27.462059,exo
-17.878632,27.501644,exo
-19.141685,27.372488,exo
-19.822392,27.799837,exo
-18.238523,20.45596,exo
-24.818302,21.519466,exo
-24.3589,21.371492,exo
-25.262768,21.481356,exo
-25.695978,21.728102,exo
-25.372612,22.097034,exo
-25.594666,21.833853,exo
-25.83714,21.546574,exo
-25.054262,21.384678,exo
-25.300632,21.250307,exo
-24.820189,22.00889,exo
-25.06237,21.4578,exo
-25.18262,21.382671,exo
-25.053452,20.558432,exo
-24.533651,21.87732,exo
-25.712563,21.710272,exo
-25.14206,21.276228,exo
-25.360668,21.847883,exo
-24.93697,21.6719,exo
-25.425907,20.858774,exo
-25.110878,21.657394,exo
-25.60682,20.969048,exo
-25.440624,22.039282,exo
-24.696314,21.515965,exo
-24.233698,21.203167,exo
-24.442339,20.495731,exo
-25.556763,20.965397,exo
-25.440195,21.538414,exo
-25.586218,21.924215,exo
-25.456436,21.836964,exo
-25.54064,20.996286,exo
-24.826687,21.518713,exo
-24.368473,21.24914,exo
-31.915874,15.505701,exo
-25.730446,21.67822,exo
-25.466942,22.080479,exo
-25.136995,21.289537,exo
-25.414785,21.370392,exo
-25.576786,21.137978,exo
-25.568804,21.262493,exo
-24.687084,20.459494,exo
-25.402716,21.660324,exo
-24.893826,21.82872,exo
-25.63473,21.963963,exo
-25.629732,21.877249,exo
-25.5379,22.094141,exo
-25.542065,21.700432,exo
-25.631681,21.851952,exo
-25.483896,21.277718,exo
-25.239643,21.04892,exo
-25.512257,22.004997,exo
-25.769606,22.00118,exo
-24.585962,21.28525,exo
-25.413546,21.754099,exo
-24.755264,22.01383,exo
-25.561518,21.964966,exo
-25.422054,22.03389,exo
-25.419165,21.67306,exo
-24.974396,21.405687,exo
-25.083069,21.91395,exo
-25.378702,21.912891,exo
-25.395168,21.993292,exo
-25.444544,21.631498,exo
-25.516596,21.464375,exo
-18.512665,20.695631,exo
-25.315971,21.928629,exo
-25.780706,21.460493,exo
-25.040964,21.799393,exo
-25.274292,21.674578,exo
-25.24925,21.593485,exo
-25.280325,21.836594,exo
-25.607754,21.100197,exo
-25.510033,21.200262,exo
-25.480803,21.443056,exo
-25.388083,21.080463,exo
-24.974104,20.781174,exo
-24.753912,21.4216,exo
-24.18996,21.191689,exo
-25.797585,21.862484,exo
-25.159327,21.953203,exo
-31.87831,15.537169,exo
-24.667803,21.301733,exo
-32.00378,15.255582,exo
-25.508642,21.917707,exo
-25.221228,21.932425,exo
-25.438799,21.536558,exo
-25.602255,21.655886,exo
-25.565144,21.49845,exo
-25.629484,21.83288,exo
-24.98841,21.569931,exo
-25.417788,21.838352,exo
-25.797878,22.034864,exo
-25.355309,21.518538,exo
-25.561064,21.104626,exo
-25.390856,22.108286,exo
-25.448208,21.957756,exo
-25.395348,22.119593,exo
-25.494553,22.177782,exo
-25.270351,21.703928,exo
-25.453852,22.137466,exo
-25.684278,22.18411,exo
-25.098549,21.576626,exo
-25.636602,21.151283,exo
-25.115261,21.417835,exo
-25.129576,21.68354,exo
-25.679207,21.974676,exo
-25.617243,21.998756,exo
-25.407803,21.995703,exo
-25.570484,22.0141,exo
-25.232632,21.606619,exo
-25.31534,21.816109,exo
-25.59485,21.837568,exo
-25.630053,21.700274,exo
-25.505686,21.851097,exo
-25.635992,21.258553,exo
-25.48637,21.58662,exo
-24.780819,21.329363,exo
-24.519009,21.566332,exo
-25.731567,21.234993,exo
-25.56649,21.334497,exo
-25.55912,22.158905,exo
-25.637161,21.268557,exo
-25.693022,21.79753,exo
-25.680662,21.59782,exo
-25.480442,21.75816,exo
-25.175371,21.861677,exo
-25.666641,22.182451,exo
-25.45864,21.831593,exo
-25.557068,21.37,exo
-25.445625,21.781631,exo
-25.41768,21.219378,exo
-25.66494,21.982594,exo
-25.8694,21.71641,exo
-25.159365,21.30967,exo
-25.473476,21.242386,exo
-25.631659,22.180828,exo
-24.69125,21.884962,exo
-25.334942,21.544521,exo
-25.276241,21.852013,exo
-25.665037,21.746256,exo
-25.23417,21.574121,exo
-24.9587,21.768614,exo
-24.534086,20.378345,exo
-25.026855,21.860699,exo
-25.386461,21.788782,exo
-24.643389,21.986105,exo
-25.777647,21.949913,exo
-25.544716,21.527645,exo
-25.743744,21.335382,exo
-25.453028,21.603878,exo
-25.581999,21.595814,exo
-25.409546,22.102947,exo
-25.34922,21.903387,exo
-24.51963,21.709417,exo
-25.566668,21.743513,exo
-25.370087,21.9175,exo
-25.230955,21.799593,exo
-25.41694,21.858955,exo
-25.455713,21.569614,exo
-18.843449,21.174501,exo
-25.128939,21.623749,exo
-25.477303,21.518831,exo
-25.61024,21.71026,exo
-25.728903,21.196783,exo
-25.546947,21.754284,exo
-25.582846,20.579548,exo
-25.55215,21.143847,exo
-25.595627,21.08227,exo
-25.776075,21.21724,exo
-25.36124,22.083942,exo
-25.65643,22.003525,exo
-25.778385,21.158142,exo
-25.804304,21.435806,exo
-25.734375,20.353037,exo
-25.737034,21.46738,exo
-24.795572,21.805311,exo
-25.501875,21.398046,exo
-25.434341,22.086208,exo
-25.805529,21.890087,exo
-25.808346,21.656628,exo
-25.479689,21.734625,exo
-25.72173,21.187668,exo
-25.569328,21.412771,exo
-25.631039,21.15496,exo
-25.610426,21.894466,exo
-25.051813,21.989092,exo
-25.653725,22.206623,exo
-25.638275,22.112312,exo
-25.466995,21.51786,exo
-25.151024,21.900337,exo
-25.441751,22.187737,exo
-25.647234,21.361353,exo
-25.10362,21.647522,exo
-25.157383,22.09521,exo
-25.292324,22.321852,exo
-24.91718,21.768055,exo
-25.767328,21.494286,exo
-25.541206,20.889044,exo
-25.381523,21.655663,exo
-25.457468,21.605894,exo
-25.277271,21.612835,exo
-25.56919,20.772142,exo
-25.738995,21.956642,exo
-25.602213,22.085316,exo
-25.72161,21.80286,exo
-25.533854,21.434809,exo
-25.519646,21.596476,exo
-25.159348,21.803751,exo
-25.787085,21.839516,exo
-25.526058,21.729927,exo
-25.479206,21.304777,exo
-25.738977,21.33269,exo
-25.191925,21.531363,exo
-25.421564,21.443129,exo
-25.2863,22.111412,exo
-25.343945,21.4898,exo
-25.727716,21.15568,exo
-25.214062,20.880993,exo
-25.43678,22.118547,exo
-25.620808,22.072073,exo
-25.709246,22.003069,exo
